brand;model_year;milage;fuel_type;engine;transmission;ext_col;int_col;accident;clean_title;price_dollar;horsepower;cylinders;age;milage_k;log_price;accident_bin
Ford;2017;161000;Gasoline;290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;17500;290;6;8;161;9.769956159911606;0
Mercedes-Benz;2019;28755;Gasoline;385.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;61350;385;6;6;29;11.024350450139057;0
Audi;2016;52105;E85 Flex Fuel;220.0HP 2.0L 4 Cylinder Engine Flex Fuel Capability;Automatic;White;Beige;At least 1 accident or damage reported;Yes;20499;220;4;9;52;9.928131383448887;1
Nissan;2018;119950;Gasoline;390.0HP 5.6L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;20999;390;8;7;120;9.952230096524119;0
Mercedes-Benz;2003;80081;Gasoline;302.0HP 5.0L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Beige;None reported;Yes;12500;302;8;22;80;9.433483923290392;0
Bentley;2021;24500;Gasoline;542.0HP 4.0L 8 Cylinder Engine Gasoline Fuel;Automatic;White;White;None reported;Yes;165000;542;8;4;24;12.013700752882718;0
Jeep;2021;4100;Gasoline;285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;55000;285;6;4;4;10.915088464214607;0
BMW;2020;9670;Gasoline;444.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel;Automatic;Blue;Black;None reported;Yes;103500;444;6;5;10;11.547326891687561;0
Dodge;2017;63250;Gasoline;292.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;Red;Black;None reported;Yes;18650;292;6;8;63;9.833601425071961;0
Lincoln;2017;69431;Gasoline;335.0HP 2.7L V6 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;None reported;Yes;26500;335;6;8;69;10.184900011974314;0
BMW;2008;98000;Gasoline;300.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel;Automatic;Black;Brown;None reported;Yes;13998;300;6;17;98;9.546669741249485;0
BMW;2019;52253;Gasoline;228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;34500;228;4;6;52;10.448714603019452;0
Ford;2022;23850;Diesel;475.0HP 6.7L 8 Cylinder Engine Diesel Fuel;Automatic;Silver;Black;None reported;Yes;99750;475;8;3;24;11.51042233475211;0
Mercedes-Benz;2015;1500;Diesel;188.0HP 3.0L V6 Cylinder Engine Diesel Fuel;Automatic;White;Gray;None reported;Yes;39500;188;6;10;2;10.584055950889214;0
Dodge;2021;40000;Gasoline;303.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;32500;303;6;4;40;10.388995368317829;0
Audi;2012;38718;Gasoline;333.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;31000;333;6;13;39;10.341742483467284;0
Mercedes-Benz;2021;13344;Diesel;188.0HP 3.0L V6 Cylinder Engine Diesel Fuel;Automatic;Red;Black;None reported;Yes;56500;188;6;4;13;10.941995917134532;0
INFINITI;2018;51850;Gasoline;400.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;28900;400;6;7;52;10.271596874100524;0
Porsche;2002;119500;Gasoline;320.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel;Manual;Black;Black;At least 1 accident or damage reported;Yes;36995;320;6;23;120;10.518538047359652;1
Ford;2021;30918;Gasoline;375.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Beige;None reported;Yes;51999;375;6;4;31;10.85897976660942;0
Chevrolet;2023;1100;Gasoline;490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Automatic;Gray;Beige;None reported;Yes;92000;490;8;2;1;11.429543856031177;0
Mercedes-Benz;2019;40000;Gasoline;255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Blue;Black;None reported;Yes;27900;255;4;6;40;10.236381967809457;0
Jeep;2005;100500;Gasoline;325.0HP 5.7L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Gray;None reported;Yes;9998;325;8;20;100;9.210140351973516;0
Dodge;2020;54320;Gasoline;707.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;At least 1 accident or damage reported;Yes;67000;707;8;5;54;11.112447898373103;1
Mercedes-Benz;2018;49000;Gasoline;241.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;23450;241;4;7;49;10.062625773874425;0
Porsche;2020;28000;Gasoline;443.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;134999;443;6;5;28;11.813022649985724;0
Porsche;2022;1750;Gasoline;502.0HP 4.0L Flat 6 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;275000;502;6;3;2;12.524526376648708;0
Cadillac;2007;130000;Gasoline;275.0HP 4.6L 8 Cylinder Engine Gasoline Fuel;Automatic;Gold;Beige;At least 1 accident or damage reported;Yes;3499;275;8;18;130;8.160232492367689;1
Mercedes-Benz;2016;78101;Gasoline;449.0HP 4.7L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;34500;449;8;9;78;10.448714603019452;0
Chevrolet;2017;54000;Gasoline;160.0HP 1.5L 4 Cylinder Engine Gasoline Fuel;Automatic;Gray;Gray;At least 1 accident or damage reported;Yes;16000;160;4;8;54;9.680344001221918;1
Nissan;2011;185000;Gasoline;260.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Gray;At least 1 accident or damage reported;Yes;7500;260;6;14;185;8.922658299524402;1
Mercedes-Benz;2015;49000;Gasoline;201.0HP 1.8L 4 Cylinder Engine Gasoline Fuel;Automatic;Blue;Beige;None reported;Yes;23500;201;4;10;49;10.06475570013225;0
GMC;2024;2043;Gasoline;401.0HP 6.6L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;81500;401;8;1;2;11.308358299228955;0
Lexus;2016;71750;Gasoline;295.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Brown;None reported;Yes;28000;295;6;9;72;10.239959789157341;0
BMW;2019;42200;Gasoline;255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;27500;255;4;6;42;10.221941283654663;0
Mercedes-Benz;2020;42717;Gasoline;255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Gold;Beige;None reported;Yes;33500;255;4;5;43;10.419300717813158;0
Tesla;2016;102260;Electric;518.0HP Electric Motor Electric Fuel System;Automatic;White;Black;None reported;Yes;31300;518;0;9;102;10.351373376528244;0
Jaguar;2018;37777;Gasoline;247.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;32500;247;4;7;38;10.388995368317829;0
Mercedes-Benz;2020;14220;Gasoline;255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Blue;Beige;None reported;Yes;35500;255;4;5;14;10.477287975463508;0
BMW;2002;117200;Gasoline;333.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;15000;333;6;23;117;9.615805480084347;0
Ford;2016;25000;E85 Flex Fuel;385.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability;Automatic;Gray;Black;None reported;Yes;65000;385;8;9;25;11.082142548877775;0
BMW;2014;74500;Electric;170.0HP 0.65L Electric Motor Electric Fuel System;Automatic;White;Gray;None reported;Yes;11499;170;0;11;74;9.350015354048665;0
INFINITI;2013;33300;Gasoline;328.0HP 3.7L V6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;21990;328;6;12;33;9.998343083548807;0
Ford;2007;123921;Gasoline;300.0HP 5.4L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Beige;None reported;Yes;6900;300;8;18;124;8.83927669058535;0
BMW;2021;12800;Gasoline;248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Blue;Blue;None reported;Yes;39990;248;4;4;13;10.596384701840863;0
Chevrolet;2009;104733;E85 Flex Fuel;320.0HP 5.3L 8 Cylinder Engine Flex Fuel Capability;Automatic;Black;Black;None reported;Yes;15000;320;8;16;105;9.615805480084347;0
Ford;2020;53000;Gasoline;310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Black;At least 1 accident or damage reported;Yes;38500;310;6;5;53;10.558413520275876;1
RAM;2020;63875;Hybrid;395.0HP 5.7L 8 Cylinder Engine Gasoline/Mild Electric Hybrid;Automatic;Gray;Black;At least 1 accident or damage reported;Yes;41900;395;8;5;64;10.643041105910228;1
Ford;2023;12500;Hybrid;191.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid;Automatic;Silver;Black;None reported;Yes;29999;191;4;2;12;10.308919326755392;0
BMW;2001;103990;Gasoline;225.0HP 3.0L Straight 6 Cylinder Engine Gasoline Fuel;Manual;Black;Beige;None reported;Yes;10500;225;6;24;104;9.259130536145614;0
Chevrolet;2022;7000;Gasoline;455.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Manual;Blue;Black;None reported;Yes;50000;455;8;3;7;10.819778284410283;0
Chevrolet;2023;9000;Gasoline;490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Automatic;Blue;Black;None reported;Yes;92000;490;8;2;9;11.429543856031177;0
Pontiac;2007;7800;Gasoline;260.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;None reported;Yes;19000;260;4;18;8;9.852194258148577;0
Cadillac;2017;69289;Gasoline;304.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;At least 1 accident or damage reported;Yes;20997;304;6;8;69;9.95213484935765;1
Toyota;2011;106000;Gasoline;270.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Gray;At least 1 accident or damage reported;Yes;16600;270;6;14;106;9.717157974344635;1
Lincoln;2020;68000;Gasoline;450.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Gray;At least 1 accident or damage reported;Yes;55999;450;6;5;68;10.933089112414988;1
Toyota;2019;13828;Hybrid;306.0HP 3.5L V6 Cylinder Engine Gas/Electric Hybrid;Automatic;Blue;Black;None reported;Yes;43000;306;6;6;14;10.668955394675699;0
Audi;2018;39600;Gasoline;220.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;26999;220;4;7;40;10.203555107263542;0
Jeep;2003;92000;Gasoline;150.0HP 2.4L 4 Cylinder Engine Gasoline Fuel;Manual;Gold;Black;None reported;Yes;12500;150;4;22;92;9.433483923290392;0
Toyota;2022;5020;Gasoline;278.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Gray;None reported;Yes;36500;278;6;3;5;10.505067539570582;0
Chevrolet;2007;107800;Gasoline;395.0HP 6.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;At least 1 accident or damage reported;Yes;15000;395;8;18;108;9.615805480084347;1
Audi;2019;23827;Gasoline;248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;34995;248;4;6;24;10.46296047312364;0
Audi;2020;25300;Hybrid;335.0HP 3.0L V6 Cylinder Engine Gasoline/Mild Electric Hybrid;Automatic;White;Beige;None reported;Yes;39900;335;6;5;25;10.594131602877955;0
Mercedes-Benz;2016;399000;Diesel;188.0HP 3.0L V6 Cylinder Engine Diesel Fuel;Automatic;Silver;–;At least 1 accident or damage reported;Yes;24500;188;6;9;399;10.106428396532818;1
Porsche;2005;46200;Gasoline;325.0HP 3.6L Flat 6 Cylinder Engine Gasoline Fuel;Manual;Silver;Black;None reported;Yes;49999;325;6;20;46;10.81975828421028;0
Chevrolet;2022;3158;Gasoline;490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Automatic;Red;Red;None reported;Yes;85989;490;8;3;3;11.361974660078106;0
GMC;2021;26000;Gasoline;228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;30900;228;4;4;26;10.338511462885837;0
Porsche;2020;12758;Gasoline;379.0HP 3.0L Flat 6 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;None reported;Yes;107900;379;6;5;13;11.588960151246226;0
Chevrolet;2007;123500;Gasoline;400.0HP 6.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Red;Beige;At least 1 accident or damage reported;Yes;27000;400;8;18;124;10.203592144986466;1
Ford;2018;26840;Gasoline;460.0HP 5.0L 8 Cylinder Engine Gasoline Fuel;Manual;White;Black;None reported;Yes;42500;460;8;7;27;10.657259354912508;0
Cadillac;2012;114500;E85 Flex Fuel;403.0HP 6.2L 8 Cylinder Engine Flex Fuel Capability;Automatic;Black;Black;None reported;Yes;16100;403;8;13;114;9.686574550972555;0
Chevrolet;2022;5400;Gasoline;490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;89900;490;8;3;5;11.406453220459712;0
Toyota;2016;17500;Gasoline;132.0HP 1.8L 4 Cylinder Engine Gasoline Fuel;Automatic;Red;Gray;None reported;Yes;15100;132;4;9;18;9.622450022803015;0
Chevrolet;2017;56000;Gasoline;285.0HP 4.8L 8 Cylinder Engine Gasoline Fuel;Automatic;Blue;–;None reported;Yes;44600;285;8;8;56;10.705489138008156;0
Chevrolet;2020;20800;Gasoline;138.0HP 1.4L 4 Cylinder Engine Gasoline Fuel;Automatic;Black;Beige;None reported;Yes;19000;138;4;5;21;9.852194258148577;0
Volkswagen;2015;107543;Gasoline;170.0HP 1.8L 4 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;13200;170;4;10;108;9.487972108574462;0
Nissan;2012;206000;Gasoline;266.0HP 4.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;5000;266;6;13;206;8.517193191416238;0
Ford;2018;37100;E85 Flex Fuel;395.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability;Automatic;Black;Black;None reported;Yes;46000;395;8;7;37;10.736396675471232;0
Land;2019;19813;Gasoline;380.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Silver;Beige;None reported;Yes;51900;380;6;6;20;10.85707406915398;0
Kia;2010;208321;Gasoline;173.0HP 2.7L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Beige;None reported;Yes;3500;173;6;15;208;8.160518247477505;0
Lexus;2012;200000;Gasoline;380.0HP 4.6L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Beige;At least 1 accident or damage reported;Yes;9995;380;8;13;200;9.209840246934501;1
MINI;2012;66000;Gasoline;181.0HP 1.6L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;10999;181;4;13;66;9.305559638557117;0
Bentley;2018;41000;Gasoline;600.0HP 6.0L 12 Cylinder Engine Gasoline Fuel;Automatic;Gray;Gray;None reported;Yes;113000;600;12;7;41;11.635143097694478;0
Volvo;2019;20623;Gasoline;330.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;None reported;Yes;36800;330;4;6;21;10.513253124157023;0
Ford;2018;86000;Gasoline;290.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;26900;290;6;7;86;10.19988156558993;0
Mercedes-Benz;2016;51354;Gasoline;416.0HP 4.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Blue;Black;None reported;Yes;73000;416;8;9;51;11.198214720130528;0
Jeep;2021;38000;Gasoline;470.0HP 6.4L 8 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;72980;470;8;4;38;11.197940709990439;0
Toyota;2015;161000;Hybrid;200.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid;Automatic;Blue;Gray;None reported;Yes;11500;200;4;10;161;9.350102314351341;0
Nissan;2012;74750;Gasoline;188.0HP 1.6L 4 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;12500;188;4;13;75;9.433483923290392;0
Porsche;2013;67522;Gasoline;350.0HP 3.4L Flat 6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;At least 1 accident or damage reported;Yes;59500;350;6;12;68;10.993731591533722;1
MINI;2012;152000;Gasoline;181.0HP 1.6L 4 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;9000;181;4;13;152;9.104979856318357;0
Subaru;2019;71273;Gasoline;260.0HP 2.4L 4 Cylinder Engine Gasoline Fuel;Automatic;Black;Brown;None reported;Yes;23900;260;4;6;71;10.081633737919603;0
Subaru;2017;37800;Gasoline;305.0HP 2.5L 4 Cylinder Engine Gasoline Fuel;Manual;Blue;Black;None reported;Yes;32500;305;4;8;38;10.388995368317829;0
Land;2019;42000;Gasoline;340.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;48990;340;6;6;42;10.79937147463262;0
Kia;2022;10101;Plug-In Hybrid;261.0HP 1.6L 4 Cylinder Engine Plug-In Electric/Gas;Automatic;White;–;None reported;Yes;44990;261;4;3;10;10.714195521835219;0
Chevrolet;2022;7900;Gasoline;490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Red;None reported;Yes;92500;490;8;3;8;11.434963923500517;0
Tesla;2020;45468;Electric;455.0HP Electric Motor Electric Fuel System;Automatic;Silver;White;None reported;Yes;45999;455;0;5;45;10.736374936104498;0
Nissan;2017;187141;Gasoline;390.0HP 5.6L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;16995;390;8;8;187;9.740674462130217;0
Porsche;2014;99100;Gasoline;550.0HP 4.8L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;32000;550;8;11;99;10.373491181781864;0
Subaru;2021;33500;Gasoline;260.0HP 2.4L 4 Cylinder Engine Gasoline Fuel;Automatic;Blue;Brown;None reported;Yes;34000;260;4;4;34;10.4341158035983;0
Acura;2016;102665;Gasoline;310.0HP 3.5L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;15450;310;6;9;103;9.645364282325891;0
Ford;2001;52675;Gasoline;260.0HP 4.6L 8 Cylinder Engine Gasoline Fuel;Manual;Black;Black;None reported;Yes;16995;260;8;24;53;9.740674462130217;0
BMW;2017;59203;Gasoline;248.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;White;–;None reported;Yes;23000;248;4;8;59;10.043249494911286;0
Mercedes-Benz;2009;60100;Gasoline;382.0HP 5.5L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;27000;382;8;16;60;10.203592144986466;0
Audi;2021;43238;Gasoline;500.0HP 4.0L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Red;None reported;Yes;76400;500;8;4;43;11.243737975154612;0
MINI;2007;118000;Gasoline;172.0HP 1.6L 4 Cylinder Engine Gasoline Fuel;Automatic;Beige;Black;None reported;Yes;3600;172;4;18;118;8.1886891244442;0
Ford;2021;17300;Gasoline;310.0HP 2.3L 4 Cylinder Engine Gasoline Fuel;Automatic;Yellow;Black;None reported;Yes;31000;310;4;4;17;10.341742483467284;0
Audi;2016;64800;Gasoline;560.0HP 4.0L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Brown;None reported;Yes;50000;560;8;9;65;10.819778284410283;0
Volkswagen;2015;15167;Diesel;240.0HP 3.0L V6 Cylinder Engine Diesel Fuel;Automatic;Gold;Black;None reported;Yes;35000;240;6;10;15;10.46310334047155;0
Porsche;2016;64600;Gasoline;440.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Red;None reported;Yes;41000;440;6;9;65;10.621327345686446;0
Jeep;2022;31112;Gasoline;471.0HP 6.4L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;83000;471;8;3;31;11.326595886778735;0
Tesla;2018;23250;Electric;518.0HP Electric Motor Electric Fuel System;Automatic;Gray;White;None reported;Yes;57000;518;0;7;23;10.950806546816688;0
MINI;2011;63500;Gasoline;181.0HP 1.6L 4 Cylinder Engine Gasoline Fuel;Manual;Silver;Black;None reported;Yes;10500;181;4;14;64;9.259130536145614;0
Chevrolet;2001;64776;Gasoline;200.0HP 3.8L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Gray;None reported;Yes;7500;200;6;24;65;8.922658299524402;0
BMW;2013;135000;Gasoline;445.0HP 4.4L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;At least 1 accident or damage reported;Yes;14000;445;8;12;135;9.546812608597396;1
Volvo;2013;208864;Gasoline;240.0HP 3.2L Straight 6 Cylinder Engine Gasoline Fuel;Automatic;White;Beige;At least 1 accident or damage reported;Yes;7500;240;6;12;209;8.922658299524402;1
INFINITI;2016;49872;Gasoline;300.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;At least 1 accident or damage reported;Yes;21500;300;6;9;50;9.975808214115753;1
MINI;2009;90367;Gasoline;118.0HP 1.6L 4 Cylinder Engine Gasoline Fuel;Manual;Red;Black;None reported;Yes;9250;118;4;16;90;9.132378830506472;0
Porsche;2014;36670;Gasoline;400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;82499;400;6;11;37;11.320541451037188;0
Jeep;2020;9100;Gasoline;285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;Red;Black;None reported;Yes;49895;285;6;5;9;10.817676076318413;0
Ford;2011;223824;Hybrid;156.0HP 2.5L 4 Cylinder Engine Gas/Electric Hybrid;Automatic;White;Brown;At least 1 accident or damage reported;Yes;4500;156;4;14;224;8.411832675758411;1
Audi;2016;96000;Gasoline;252.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;21990;252;4;9;96;9.998343083548807;0
Chevrolet;2004;185000;Gasoline;295.0HP 5.3L 8 Cylinder Engine Gasoline Fuel;Automatic;Red;Gray;At least 1 accident or damage reported;Yes;10500;295;8;21;185;9.259130536145614;1
Porsche;2021;6900;Electric;375.0HP Electric Motor Electric Fuel System;Automatic;White;Beige;None reported;Yes;79999;375;0;4;7;11.289769413577893;0
Honda;2017;96400;Hybrid;212.0HP 2.0L 4 Cylinder Engine Gas/Electric Hybrid;Automatic;White;Beige;At least 1 accident or damage reported;Yes;18500;212;4;8;96;9.825526011066415;1
RAM;2018;67865;Gasoline;410.0HP 6.4L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Gray;None reported;Yes;36500;410;8;7;68;10.505067539570582;0
Land;2015;64300;E85 Flex Fuel;550.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability;Automatic;Blue;Black;None reported;Yes;44850;550;8;10;64;10.711078867486941;0
Chevrolet;2018;76500;Gasoline;308.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;33500;308;6;7;76;10.419300717813158;0
GMC;2017;96343;Diesel;445.0HP 6.6L 8 Cylinder Engine Diesel Fuel;Automatic;Blue;Beige;At least 1 accident or damage reported;Yes;53000;445;8;8;96;10.87804719253426;1
Subaru;2018;74600;Gasoline;152.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Blue;Black;None reported;Yes;24000;152;4;7;75;10.085809109330082;0
Tesla;2022;15000;Electric;1020.0HP Electric Motor Electric Fuel System;Automatic;White;White;None reported;Yes;95999;1020;0;3;15;11.472093053729052;0
Jeep;2012;80000;Gasoline;285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;Orange;Black;None reported;Yes;30000;285;6;13;80;10.308952660644293;0
Tesla;2018;83424;Electric;518.0HP Electric Motor Electric Fuel System;Automatic;Gray;Beige;None reported;Yes;45000;518;0;7;83;10.714417768752456;0
Mercedes-Benz;2021;19000;Gasoline;255.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Blue;Beige;None reported;Yes;37999;255;4;4;19;10.545315122572783;0
Porsche;2013;64000;Gasoline;400.0HP 3.8L Flat 6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;At least 1 accident or damage reported;Yes;67000;400;6;12;64;11.112447898373103;1
Mercedes-Benz;2019;34068;Gasoline;362.0HP 3.0L V6 Cylinder Engine Gasoline Fuel;Automatic;White;Beige;None reported;Yes;46900;362;6;6;34;10.75577295443437;0
Nissan;2022;8400;Gasoline;400.0HP 5.6L 8 Cylinder Engine Gasoline Fuel;Automatic;Red;Beige;None reported;Yes;59950;400;8;3;8;11.00126616045566;0
Chevrolet;2021;24670;Gasoline;490.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Brown;None reported;Yes;72500;490;8;4;25;11.191341840842766;0
Ford;2013;16478;Gasoline;650.0HP 5.8L 8 Cylinder Engine Gasoline Fuel;Manual;White;Black;None reported;Yes;66400;650;8;12;16;11.103452335464524;0
Ford;2018;52500;E85 Flex Fuel;395.0HP 5.0L 8 Cylinder Engine Flex Fuel Capability;Automatic;Gray;Gray;None reported;Yes;35000;395;8;7;52;10.46310334047155;0
Porsche;2004;92500;Gasoline;450.0HP 4.5L 8 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;None reported;Yes;12000;450;8;21;92;9.392661928770137;0
Mitsubishi;2008;62930;Gasoline;260.0HP 3.8L V6 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;At least 1 accident or damage reported;Yes;10000;260;6;17;63;9.210340371976184;1
Lexus;2007;116600;Gasoline;263.0HP 4.7L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Gray;None reported;Yes;19975;263;8;18;117;9.902236770634476;0
Dodge;2010;172024;Gasoline;210.0HP 3.7L V6 Cylinder Engine Gasoline Fuel;Automatic;Red;Brown;At least 1 accident or damage reported;Yes;7500;210;6;15;172;8.922658299524402;1
Jeep;2012;57237;Gasoline;285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Automatic;Black;Black;None reported;Yes;22500;285;6;13;57;10.021270588192511;0
Subaru;2020;44600;Gasoline;182.0HP 2.5L 4 Cylinder Engine Gasoline Fuel;Automatic;Silver;Gray;None reported;Yes;28300;182;4;5;45;10.25061708363133;0
Jeep;2013;181830;Gasoline;285.0HP 3.6L V6 Cylinder Engine Gasoline Fuel;Manual;Black;Black;None reported;Yes;21000;285;6;12;182;9.95227771670556;0
Ford;2017;156453;Diesel;440.0HP 6.7L 8 Cylinder Engine Diesel Fuel;Automatic;White;Beige;None reported;Yes;40000;440;8;8;156;10.596634733096073;0
Porsche;2014;156193;Gasoline;550.0HP 4.8L 8 Cylinder Engine Gasoline Fuel;Automatic;Silver;Black;None reported;Yes;36000;550;8;11;156;10.491274217438248;0
BMW;2020;27989;Gasoline;228.0HP 2.0L 4 Cylinder Engine Gasoline Fuel;Automatic;Gray;Black;None reported;Yes;29000;228;4;5;28;10.275051108968611;0
Toyota;2014;146700;Gasoline;270.0HP 4.0L V6 Cylinder Engine Gasoline Fuel;Automatic;Blue;Black;At least 1 accident or damage reported;Yes;24999;270;6;11;147;10.126591103050316;1
GMC;2019;88450;Gasoline;420.0HP 6.2L 8 Cylinder Engine Gasoline Fuel;Automatic;Black;Beige;At least 1 accident or damage reported;Yes;42900;420;8;6;88;10.666627104916108;1
Chevrolet;2020;49000;Gasoline;355.0HP 5.3L 8 Cylinder Engine Gasoline Fuel;Automatic;White;Black;None reported;Yes;44900;355;8;5;49;10.712193073730345;0
